Distance Metric,hassanat
D1heart.csv,15,0.8516129032258064,0.8293515651874784,0.9209558823529413
D2heartoutcomes.csv,5,0.7858620689655172,0.7948809523809524,0.4733333333333333
D3diabetes.csv,17,0.7473342447026659,0.6924564608452076,0.4995726495726496
D4Heart_Disease_Prediction.csv,37,0.8481481481481481,0.8695324120324119,0.7833333333333333
D5kidney_disease.csv,1,0.99375,1.0,0.9800000000000001
D6kidney_disease.csv,3,0.9499999999999998,0.9709565217391305,0.9480000000000001
D7diabetes.csv,17,0.7473342447026659,0.6924564608452076,0.4995726495726496
D8Breast_cancer_data.csv,3,0.9051378446115288,0.91364202702438,0.9411904761904761
Average Accuracy,0.8536474317945416
Best Distance Formula,hassanat
Highest Accuracy,0.8536474317945416
Time taken: 9265.474530696869
