Distance Metric,hassanat
D1heart.csv,3,0.8449462365591398,0.8493684815356642,0.8783088235294118
D2heartoutcomes.csv,9,0.7260919540229885,0.7616666666666667,0.2655555555555556
D3diabetes.csv,9,0.7434723171565276,0.6705456823877876,0.537037037037037
D4Heart_Disease_Prediction.csv,7,0.8296296296296296,0.8460042735042735,0.7666666666666666
D5kidney_disease.csv,1,1.0,1.0,1.0
D6kidney_disease.csv,1,0.985,0.9884615384615385,0.9879999999999999
D7diabetes.csv,9,0.7434723171565276,0.6705456823877876,0.537037037037037
D8Breast_cancer_data.csv,5,0.9191729323308271,0.913805865054335,0.9662698412698413
Average Accuracy,0.8489731733569551
Best Distance Formula,hassanat
Highest Accuracy,0.8489731733569551
