Distance Metric,hassanat
D1heart.csv,45,0.8480645161290322,0.811157305027274,0.9452205882352942,0.8714213690993876
D2heartoutcomes.csv,1,0.7628735632183907,0.6814141414141414,0.5066666666666667,0.5706045751633987
D3diabetes.csv,7,0.7435235816814766,0.668982843137255,0.5301994301994302,0.5846626475787835
D4Heart_Disease_Prediction.csv,11,0.8444444444444444,0.8623706848706849,0.7833333333333333,0.8142921715965195
D5kidney_disease.csv,1,0.99375,1.0,0.9800000000000001,0.9888888888888889
D6kidney_disease.csv,1,0.9475,0.9684615384615384,0.9480000000000001,0.9577811124449779
D7diabetes.csv,7,0.7435235816814766,0.668982843137255,0.5301994301994302,0.5846626475787835
D8Breast_cancer_data.csv,5,0.9015664160401002,0.9056756785546067,0.9467460317460317,0.9238124940828618
Average recall,0.7712956850475233
Best Distance Formula,hassanat
Highest Accuracy,0.7712956850475233
Time taken: 12613.745950698853
